?Date,BVMF:BBAS3,BVMF:BBDC3,BVMF:BBDC4,BVMF:BRAP4,BVMF:BRKM5,BVMF:BRML3,BVMF:CCRO3,BVMF:CESP6,BVMF:CIEL3,BVMF:CMIG4,BVMF:CPFE3,BVMF:CPLE6,BVMF:CRUZ3,BVMF:CSNA3,BVMF:CTIP3,BVMF:CYRE3,BVMF:DTEX3,BVMF:ELET3,BVMF:ELET6,BVMF:EMBR3,BVMF:ENBR3,BVMF:ESTC3,BVMF:EVEN3,BVMF:FIBR3,BVMF:GGBR4,BVMF:GOAU4,BVMF:GOLL4,BVMF:HGTX3,BVMF:HYPE3,BVMF:ITSA4,BVMF:ITUB4,BVMF:JBSS3,BVMF:LAME4,BVMF:LIGT3,BVMF:LREN3,BVMF:MRFG3,BVMF:MRVE3,BVMF:MULT3,BVMF:NATU3,BVMF:OIBR4,BVMF:PCAR4,BVMF:PDGR3,BVMF:PETR3,BVMF:PETR4,BVMF:POMO4,BVMF:RENT3,BVMF:SANB11,BVMF:SBSP3,BVMF:SUZB5,BVMF:TBLE3,BVMF:TIMP3,BVMF:USIM5,BVMF:VALE3,BVMF:VALE5,BVMF:VIVT4
2010-01-04,30.0,31.0,37.93,39.2,14.53,11.04,10.05,24.84,19.75,31.74,365.0,38.25,12.2,28.24,14.2,24.55,14.0,37.98,33.3,9.87,11.4,8.34,8.5,39.31,29.80,35.95,26.4,10.0,20.6,9.3,3346.28,9.69,12.71,26.09,40.32,19.55,13.96,34.25,37.97,17.05,65.42,8.2,41.86,37.32,3.52,18.72,1322.75,11.55,20.95,21.62,5.21,25.69,51.49,43.52,43.53
2010-01-05,30.1,31.0,38.04,40.08,14.65,11.03,10.22,25.74,19.81,31.85,367.6,38.75,12.4,28.74,14.2,24.35,14.63,38.0,33.64,9.93,11.59,8.22,8.57,41.5,30.17,36.31,26.38,9.89,20.93,9.36,3337.19,9.75,12.63,25.64,40.91,20.9,13.81,34.0,39.12,17.49,65.97,8.17,41.86,37.43,3.52,19.09,1319.45,11.51,21.77,21.75,5.29,25.74,52.54,44.48,43.49
2010-01-06,30.0,30.73,37.65,40.81,14.55,11.54,10.62,25.61,19.69,31.99,368.0,39.22,12.43,28.62,14.8,24.37,15.25,37.9,32.96,9.67,11.6,8.3,8.25,41.42,30.38,36.56,26.54,10.0,22.01,9.31,3346.28,9.88,12.24,25.1,39.22,21.85,13.8,34.43,38.4,17.7,65.5,8.05,42.05,37.5,3.62,20.57,1317.25,11.34,22.1,21.86,5.37,25.72,53.37,45.14,43.29
2010-01-07,29.71,30.34,37.26,41.0,14.4,11.57,10.58,26.25,20.28,31.59,363.5,38.57,12.3,28.41,14.93,24.28,15.15,37.86,32.8,9.59,11.58,8.3,8.2,40.45,30.38,36.52,26.66,10.28,22.44,9.16,3309.92,9.95,12.18,24.97,39.14,22.5,13.75,34.0,38.15,17.45,65.97,8.02,42.87,37.45,3.71,20.12,1308.45,11.23,21.98,21.77,5.3,25.79,53.54,45.55,43.32
2010-01-08,29.82,30.5,37.29,41.64,14.14,11.58,10.57,26.24,20.44,31.11,368.6,38.63,12.68,29.02,14.9,23.94,15.11,39.4,34.07,9.54,11.73,8.17,7.96,40.65,29.88,36.06,28.2,10.2,22.89,9.13,3287.6,10.06,12.06,24.67,38.56,23.26,13.49,34.08,36.81,17.4,65.62,7.92,41.86,37.39,3.78,20.05,1303.5,11.47,22.11,21.71,5.23,25.80,54.24,46.05,43.0
2010-01-11,30.07,30.61,37.35,42.05,15.25,11.49,10.54,25.45,20.06,31.25,372.5,39.0,12.76,29.38,15.93,23.97,15.32,39.1,33.79,9.54,11.94,8.2,7.98,40.36,29.99,36.54,28.82,10.3,23.1,9.15,3260.33,10.04,12.14,24.35,38.66,23.0,13.27,32.75,36.5,17.4,65.01,7.78,41.89,37.34,3.83,20.1,1317.25,11.46,22.65,21.66,5.28,25.90,54.6,46.23,42.94
2010-01-12,30.45,30.5,37.42,41.79,15.24,11.08,10.54,25.59,19.32,31.06,378.0,39.68,12.59,29.00,15.96,24.12,15.62,37.78,32.9,9.87,12.36,8.13,7.74,39.12,29.72,36.50,27.61,10.3,22.05,9.05,3200.83,9.75,12.18,24.26,39.66,22.08,13.53,31.81,36.2,17.05,66.0,8.08,41.0,36.68,3.9,20.29,1311.75,11.32,22.29,21.25,5.17,25.20,53.5,45.85,42.64
2010-01-13,30.28,30.6,37.47,42.33,15.41,11.14,10.56,26.11,19.14,31.14,378.5,39.55,12.45,29.54,16.5,24.35,15.78,38.15,33.21,9.96,12.23,7.96,8.28,38.98,29.75,36.33,27.8,11.0,21.49,9.09,3221.49,9.89,12.34,24.61,39.97,22.2,13.49,31.92,36.4,17.17,66.2,8.16,41.01,36.74,3.98,21.16,1316.7,11.33,22.2,21.2,5.2,25.30,54.38,46.6,42.64
2010-01-14,30.09,30.45,37.48,42.41,15.09,11.0,10.8,25.8,18.94,31.18,373.7,38.9,12.65,29.70,16.35,23.93,15.05,38.87,33.51,9.8,12.51,7.64,8.3,37.72,29.93,36.30,27.85,10.75,21.69,9.05,3206.61,10.6,12.32,24.78,39.91,22.6,13.4,31.79,36.2,16.94,67.79,8.22,40.4,36.46,3.9,21.49,1311.75,11.37,22.09,21.14,5.21,25.04,54.8,46.79,42.37
2010-01-15,29.95,30.17,36.78,41.8,14.93,10.6,10.62,25.28,18.99,30.6,371.0,38.3,12.74,29.44,16.5,23.63,14.47,37.25,32.34,9.84,12.43,7.64,8.19,36.11,29.44,35.55,27.08,11.67,21.98,8.93,3164.46,10.71,12.04,24.44,38.68,22.84,13.44,32.26,35.47,15.15,68.15,8.16,40.2,36.1,3.96,20.83,1292.5,11.25,21.22,20.9,5.16,25.27,53.99,46.35,42.34
2010-01-18,29.54,29.92,36.67,42.38,14.69,10.57,10.55,25.3,19.2,30.04,367.9,38.5,12.8,29.18,16.87,23.58,14.32,36.3,31.39,9.82,12.44,7.8,8.12,36.9,29.25,35.13,26.71,11.56,21.74,8.83,3138.84,10.45,12.1,24.32,39.3,23.06,13.23,32.29,35.52,15.05,67.95,8.3,41.17,36.67,3.95,21.13,1276.0,11.26,21.7,20.5,5.34,25.46,54.35,46.85,42.36
2010-01-19,29.86,30.5,37.1,43.0,14.43,10.97,11.09,25.32,19.11,29.87,367.8,37.98,12.76,29.40,17.1,23.19,14.35,37.55,32.28,10.14,12.33,7.65,8.15,38.15,28.90,35.00,27.02,11.58,22.06,8.83,3142.98,10.59,11.82,24.26,39.2,24.15,13.36,32.67,36.08,14.53,68.24,8.04,40.86,36.65,3.99,21.22,1278.2,11.02,22.1,20.64,5.32,25.54,55.0,47.5,42.04
2010-01-20,29.62,27.39,33.33,42.35,14.19,11.1,11.1,24.79,18.76,29.71,364.0,37.8,12.64,29.05,17.0,22.81,14.05,39.1,32.7,10.24,12.16,7.5,8.11,38.79,28.55,34.60,26.54,11.65,22.49,8.72,3080.17,10.35,11.63,24.4,38.58,23.9,13.33,31.62,35.88,14.32,68.4,7.87,40.29,36.15,4.0,21.04,1267.75,10.75,22.45,20.62,5.11,25.22,54.41,47.07,42.04
2010-01-21,29.03,26.85,32.87,41.64,14.22,11.24,11.16,24.2,18.54,29.85,364.1,37.75,12.74,28.74,16.52,22.15,13.93,38.36,31.85,10.17,12.16,7.42,8.13,37.98,27.89,33.95,26.07,11.6,22.65,8.6,3040.5,10.09,11.4,24.29,37.72,23.15,13.19,31.15,35.6,14.25,68.45,7.88,40.5,35.7,3.88,20.65,1258.95,10.65,21.98,20.75,5.13,24.55,53.6,46.6,42.04
2010-01-22,28.7,26.4,32.01,40.29,14.55,11.03,10.8,22.94,19.26,29.81,366.4,37.8,12.6,27.55,16.16,21.95,14.04,43.59,36.29,9.99,12.07,7.12,7.77,36.26,26.80,32.80,24.45,11.21,21.8,8.56,3016.53,9.61,11.02,24.44,36.7,22.99,12.86,30.39,35.49,13.8,65.18,7.74,38.72,34.8,3.83,19.47,1232.0,10.48,21.69,20.78,5.25,23.80,51.55,44.74,42.48
2010-01-26,28.2,26.49,32.09,39.22,13.79,11.0,10.18,23.6,19.58,30.7,369.2,38.14,12.43,27.10,16.1,21.82,14.1,42.19,35.2,9.84,12.19,7.08,7.77,34.05,26.60,32.53,24.49,11.03,21.3,8.51,3015.7,9.5,10.67,24.7,36.0,22.06,12.55,30.38,35.01,13.75,64.8,7.8,38.11,34.34,3.75,20.38,1234.75,10.24,20.73,20.6,5.17,23.78,50.27,43.56,42.0
2010-01-27,28.0,26.29,31.86,38.96,13.6,10.87,10.37,23.55,19.18,30.97,368.0,38.48,12.52,27.20,15.98,22.25,13.92,40.4,34.89,9.83,12.11,7.18,7.64,34.25,26.45,32.48,24.6,11.0,21.49,8.46,2995.04,9.36,10.82,25.07,36.37,22.08,12.58,30.29,34.98,13.83,63.9,7.8,38.3,34.29,3.7,19.85,1237.5,10.26,20.34,20.69,5.1,23.95,49.64,42.63,41.88
2010-01-28,27.99,26.4,31.87,39.3,13.61,10.62,10.38,23.73,19.1,31.0,366.8,38.48,12.6,27.38,15.5,22.55,13.81,39.81,33.85,9.8,11.98,7.3,7.7,34.64,26.25,32.40,24.45,10.6,21.85,8.5,3048.76,9.42,10.91,25.55,35.93,22.26,12.68,30.36,35.45,13.78,63.9,7.77,38.85,34.69,3.72,19.23,1250.15,10.43,20.44,20.63,5.11,24.45,49.88,42.89,41.83
2010-01-29,28.46,26.3,32.21,39.45,13.42,10.58,10.37,25.45,19.28,31.83,369.8,39.7,12.39,27.85,15.4,22.45,13.63,40.35,34.87,10.04,12.0,7.5,7.68,35.05,26.24,32.04,24.38,10.5,22.15,8.63,3080.17,9.48,10.98,25.52,36.05,22.5,12.2,30.25,34.98,13.57,63.47,7.52,39.41,35.05,3.88,19.33,1256.75,10.75,20.6,20.6,5.1,25.12,49.95,43.12,41.7
2010-02-01,30.02,26.1,31.99,40.0,13.46,10.35,10.36,24.75,18.81,31.82,370.0,39.21,12.4,28.45,15.2,22.8,13.71,29.94,35.18,10.0,11.9,7.74,7.65,35.44,26.16,31.95,23.49,10.9,22.9,8.6,3063.64,9.61,10.78,25.34,36.4,23.38,12.5,30.19,35.0,13.2,63.73,7.79,38.63,34.49,3.92,19.51,1256.2,10.83,20.93,20.34,5.02,25.40,50.55,43.72,41.7
2010-02-02,30.75,26.47,32.57,40.4,13.56,10.64,10.36,24.8,19.08,31.4,371.8,39.32,12.72,28.58,15.3,23.1,14.21,29.0,33.98,9.78,11.91,7.74,7.58,35.98,26.89,33.15,24.65,11.62,23.95,8.81,3113.22,9.61,11.04,25.37,36.99,24.0,12.94,30.29,34.95,13.3,65.35,7.92,38.73,34.67,4.1,19.91,1229.25,10.83,20.75,20.45,5.23,25.45,51.19,44.16,41.89
2010-02-03,30.5,26.49,32.69,40.09,13.46,10.9,10.35,25.2,19.51,30.62,370.0,38.59,12.74,28.65,15.39,23.13,14.38,28.72,33.3,10.04,11.8,7.73,7.44,36.07,26.95,33.20,25.38,11.43,24.2,8.77,3105.79,9.6,11.36,25.45,38.77,23.83,12.94,31.39,35.8,13.54,65.19,7.82,38.43,34.18,4.11,19.62,1234.75,10.77,20.59,20.05,5.24,25.32,50.61,43.97,41.58
2010-02-04,29.64,26.28,32.05,39.57,13.25,10.68,10.21,24.88,19.46,30.17,368.4,37.95,12.69,28.45,15.0,22.88,14.01,27.31,31.58,9.94,11.74,7.5,7.33,35.0,26.30,32.24,24.0,11.37,24.0,8.62,3049.59,9.58,11.2,25.44,38.4,23.42,12.59,31.34,34.89,13.71,63.8,7.65,38.12,33.94,3.98,19.1,1233.1,10.73,20.24,19.98,5.12,24.96,49.8,43.21,41.48
2010-02-05,29.2,25.49,31.35,37.95,12.95,10.47,9.9,24.25,18.88,29.79,367.4,37.92,12.41,27.58,14.28,21.4,13.76,25.56,30.15,9.84,11.55,7.13,6.71,34.1,25.23,30.99,23.77,11.0,23.4,8.43,2980.99,9.11,10.54,25.22,37.3,22.65,11.97,30.05,35.81,13.18,61.11,7.32,36.41,32.27,3.77,18.13,1140.7,10.38,20.0,19.84,4.9,24.56,47.4,41.28,41.39
2010-02-08,28.42,24.99,30.55,38.24,13.34,10.7,9.67,25.9,18.38,30.13,366.4,37.77,12.68,27.52,14.6,21.94,13.45,24.8,30.05,9.77,11.57,7.04,6.76,34.88,24.96,30.65,23.7,11.27,22.45,8.22,2909.92,9.24,10.31,25.65,37.48,21.99,12.44,30.49,33.5,13.29,61.76,7.46,36.72,32.26,3.9,18.35,1157.2,10.3,19.76,19.95,4.95,24.14,48.7,41.93,40.59
2010-02-09,30.6,25.69,31.59,39.05,13.45,11.0,9.64,25.48,17.88,30.65,371.5,38.95,12.9,28.20,15.3,22.23,13.78,25.25,30.45,9.84,11.64,7.02,7.2,35.9,25.23,30.81,25.06,11.47,23.31,8.56,3012.4,9.23,10.52,26.36,38.44,21.94,13.05,31.79,34.6,13.19,64.71,7.88,37.07,32.68,4.0,18.52,1181.4,10.53,20.06,19.94,5.1,24.12,49.2,42.81,40.98
2010-02-10,30.41,25.7,31.45,38.62,13.3,11.12,9.74,24.87,17.95,30.61,377.9,39.03,12.45,28.55,15.1,22.94,13.96,24.97,30.32,9.9,11.87,7.22,7.25,35.98,25.18,30.67,25.49,11.37,23.3,8.56,3031.4,9.33,10.4,26.45,37.94,23.0,13.15,31.71,33.62,13.4,65.39,8.14,37.34,32.73,3.98,19.05,1185.25,10.63,20.18,19.88,5.08,23.90,48.9,42.55,40.54
2010-02-11,31.16,26.09,32.08,38.8,13.27,11.32,9.7,24.07,17.81,31.15,379.8,39.77,12.52,29.16,15.75,23.13,13.97,24.96,30.33,10.05,12.07,7.2,7.28,36.8,26.20,32.02,25.45,11.29,22.28,8.72,3082.64,9.33,10.51,26.8,38.31,22.54,13.36,31.0,33.9,13.26,64.8,8.25,38.2,33.47,4.09,19.52,1224.85,10.7,20.24,20.3,5.23,23.72,49.74,43.22,40.69
2010-02-12,30.77,25.94,31.78,38.59,13.27,11.15,9.68,23.81,17.76,31.15,382.9,40.0,12.47,28.90,15.6,23.06,13.97,24.7,30.17,10.05,12.05,7.14,7.25,36.8,26.40,32.18,25.25,11.26,22.08,8.63,3090.91,9.24,10.5,26.49,38.04,22.5,13.45,31.0,33.8,13.47,63.85,8.26,38.25,34.02,4.08,19.6,1208.9,10.5,20.34,20.43,5.25,23.42,49.85,43.16,40.91
2010-02-17,31.13,26.41,32.5,39.98,13.2,11.38,9.66,24.1,17.82,30.9,391.0,40.43,12.87,29.60,16.0,23.73,14.46,25.2,30.74,10.22,12.18,7.38,7.2,37.43,26.70,32.88,25.66,11.27,22.01,8.84,3142.98,9.47,10.73,27.0,37.81,23.0,13.55,30.67,35.06,13.33,65.29,8.54,38.66,34.5,4.22,20.01,1236.95,10.77,21.0,20.76,5.24,24.18,51.6,44.56,40.6
2010-02-18,30.72,26.37,32.44,40.5,13.26,11.37,9.57,23.61,18.0,30.84,386.2,39.79,12.84,29.80,15.93,24.1,14.69,25.1,30.65,10.11,12.07,7.38,7.22,37.37,26.50,32.79,25.5,10.9,22.64,8.83,3140.5,9.54,10.7,26.94,37.37,22.75,13.5,30.05,34.58,13.06,65.34,8.6,38.7,34.69,4.22,19.76,1226.5,10.77,20.98,20.99,5.23,24.65,52.17,45.2,40.5
2010-02-19,30.98,26.2,32.3,40.91,13.19,11.42,9.8,23.23,18.05,30.8,385.2,38.96,12.84,29.73,15.78,24.05,14.88,25.15,30.8,10.05,12.0,7.35,7.3,37.84,26.21,32.58,25.22,11.15,22.98,8.79,3124.0,9.6,10.6,26.86,37.3,21.87,13.54,30.0,34.42,12.96,65.7,8.64,38.74,34.65,4.22,19.71,1218.8,10.84,20.98,20.99,5.25,24.86,52.56,45.63,40.49
2010-02-22,30.94,26.18,32.2,41.19,13.74,11.34,9.96,23.65,17.96,30.4,383.2,38.72,12.88,29.72,15.45,24.23,14.87,24.79,29.98,10.15,11.85,7.57,7.27,37.72,26.33,32.82,24.97,11.1,23.3,8.78,3086.78,9.74,10.9,26.89,38.0,22.13,13.59,29.8,35.09,12.86,65.74,8.62,39.0,34.89,4.22,19.71,1214.95,10.9,21.0,21.05,5.29,24.94,52.5,45.48,40.11
2010-02-23,30.55,25.6,31.55,40.37,13.45,11.3,9.67,23.77,17.92,29.75,380.0,37.77,12.89,29.25,15.4,23.8,14.4,23.99,29.36,10.17,11.85,7.5,7.25,37.19,25.97,32.59,24.9,11.0,22.5,8.56,3016.53,9.6,10.7,26.69,39.45,21.82,13.25,29.67,34.9,12.79,63.96,8.21,38.82,34.65,4.14,19.12,1209.45,10.64,20.8,20.85,5.03,24.45,50.82,44.2,39.99
2010-02-24,30.45,25.2,31.15,40.0,13.26,11.22,9.62,23.77,17.95,29.46,380.9,37.35,13.0,29.00,15.38,23.59,14.72,23.59,28.69,10.07,11.67,7.5,7.37,37.0,25.75,32.45,24.6,11.08,21.9,8.53,2987.6,9.63,10.75,26.66,40.0,21.6,13.0,29.98,35.29,12.78,62.18,8.15,38.35,34.35,4.08,18.58,1186.9,10.64,20.28,20.85,5.17,24.34,50.8,44.44,40.15
2010-02-25,30.16,25.25,31.27,39.87,13.06,11.36,9.4,23.65,17.61,29.99,372.3,37.27,13.04,29.05,15.19,22.84,14.71,23.94,29.4,9.9,11.75,7.5,7.24,35.2,26.28,33.05,23.48,10.96,21.46,8.56,2994.21,9.54,10.43,26.84,39.44,21.22,13.08,30.29,34.0,12.58,62.2,7.96,38.32,34.5,4.13,18.72,1176.45,10.38,19.56,20.9,5.2,24.99,50.95,44.7,39.9
2010-02-26,29.99,25.56,31.2,39.9,13.06,11.84,9.54,23.45,17.69,29.95,374.4,37.72,12.99,29.75,15.1,22.85,14.53,23.8,29.4,9.89,11.75,7.5,7.5,35.2,26.83,33.50,24.55,10.83,21.9,8.69,3016.53,9.5,10.4,26.75,39.21,21.21,13.2,31.24,34.1,12.78,62.2,8.08,38.7,34.75,4.11,18.79,1187.45,10.38,19.37,20.98,5.2,25.66,50.98,44.92,39.85
2010-03-01,30.07,25.7,31.64,39.95,12.92,11.66,9.66,23.96,18.38,30.05,382.8,37.72,12.65,30.20,14.69,22.99,14.55,24.3,29.71,10.03,11.85,7.63,7.68,33.9,27.32,33.86,25.25,10.81,21.73,8.75,3048.76,9.32,10.74,26.99,40.61,21.85,13.45,31.69,34.49,12.49,62.15,8.45,39.05,35.05,4.08,19.36,1194.6,10.43,19.39,20.71,5.23,26.34,51.28,44.92,39.6
2010-03-02,30.19,25.83,31.95,40.44,13.03,11.82,9.65,24.43,18.45,30.18,387.2,38.09,12.7,30.56,14.49,23.13,14.73,24.94,30.55,10.04,12.0,7.53,7.9,35.4,27.47,34.10,25.43,10.79,22.0,8.77,3078.51,9.29,10.87,27.22,42.17,22.38,13.55,31.95,34.49,12.47,63.1,8.52,39.52,35.52,4.16,19.72,1179.75,10.43,20.69,20.57,5.2,26.24,52.65,45.84,39.66
2010-03-03,29.95,26.13,32.32,40.86,13.22,11.74,9.61,24.65,18.49,30.48,386.0,38.48,12.68,30.80,14.49,23.29,14.54,24.94,30.65,10.2,11.98,7.29,7.51,36.15,27.38,33.99,25.07,11.1,21.85,8.86,3129.75,9.64,11.02,26.32,42.04,22.49,13.59,31.5,35.18,12.65,64.11,8.5,40.05,35.82,4.12,19.8,1182.5,10.57,21.59,20.61,5.32,26.52,53.0,46.2,39.51
2010-03-04,29.6,26.0,32.09,40.75,12.99,11.58,9.68,24.2,18.36,30.67,382.5,38.26,12.48,30.60,14.1,23.09,14.51,24.25,30.03,10.13,11.93,7.2,7.4,35.84,27.12,33.95,24.58,11.26,21.71,8.84,3104.13,9.62,10.79,26.39,41.5,22.67,13.39,31.08,35.26,12.73,63.99,8.3,39.78,35.49,4.09,19.8,1195.7,10.46,21.67,20.67,5.26,26.25,52.72,46.09,39.46
2010-03-05,29.9,26.1,32.17,42.19,13.19,11.3,9.79,23.95,18.71,30.75,382.4,38.45,12.53,31.30,13.9,23.0,14.59,24.64,30.7,10.2,11.84,7.33,7.4,36.39,27.25,34.28,24.71,11.6,21.85,8.84,3111.57,9.72,10.94,26.39,41.72,22.39,13.3,30.34,35.3,12.7,62.77,8.31,40.15,35.92,4.05,19.42,1207.25,10.52,22.21,20.79,5.32,27.12,54.41,47.54,39.39
2010-03-08,29.97,26.0,32.1,42.82,13.1,11.24,9.74,23.92,18.75,30.69,381.7,38.44,12.42,32.12,13.84,22.54,14.35,24.76,30.65,10.1,11.73,7.19,7.38,36.45,27.47,34.44,24.25,11.3,22.38,8.87,3109.92,9.73,10.78,26.54,42.36,21.7,13.18,29.5,35.27,12.66,61.17,8.28,40.19,35.99,4.04,18.86,1227.05,10.53,22.38,20.62,5.35,27.49,54.65,47.74,39.35
2010-03-09,30.07,26.25,32.24,43.24,12.83,11.37,9.69,24.28,18.71,30.73,367.2,38.88,12.53,33.90,13.47,22.29,14.22,25.85,31.93,10.3,11.7,7.12,7.4,35.84,27.98,35.41,23.98,11.5,22.9,9.05,3160.33,9.68,10.74,26.8,42.95,21.3,13.2,30.2,34.29,12.49,60.6,8.22,41.0,36.85,3.99,19.4,1233.65,10.5,22.79,20.5,5.39,28.50,54.9,48.04,39.4
2010-03-10,30.27,26.25,32.49,43.3,12.91,11.68,9.96,24.35,18.82,30.88,370.0,38.75,12.79,34.00,13.64,22.76,14.34,26.42,32.67,10.36,11.75,7.17,7.15,36.09,28.10,35.59,24.51,11.58,22.38,9.13,3183.47,9.66,10.86,26.99,42.89,21.38,13.65,30.54,34.99,13.15,61.1,8.4,41.38,37.16,3.95,19.43,1222.1,10.62,22.77,20.65,5.39,28.81,54.6,47.9,40.44
2010-03-11,30.35,26.07,32.2,41.89,13.47,11.7,10.0,24.37,18.99,30.6,364.5,38.54,13.0,34.25,13.6,23.12,14.28,25.97,32.16,10.38,11.72,7.17,7.05,36.19,27.93,35.25,24.44,11.58,22.33,9.02,3144.63,9.3,10.9,27.44,42.42,21.4,13.8,30.0,34.91,13.21,61.3,8.58,41.7,37.47,3.92,19.14,1213.3,10.58,22.59,20.74,5.4,28.69,53.5,47.05,40.4
2010-03-12,30.48,26.2,32.35,41.85,13.65,11.74,10.08,24.3,19.0,30.49,363.7,38.75,13.07,34.35,13.9,23.07,14.28,25.88,31.85,10.44,11.67,6.95,7.01,37.2,27.89,35.21,25.2,11.84,22.29,9.05,3171.9,9.25,11.2,27.35,42.99,21.47,13.89,30.46,35.03,13.19,61.64,8.55,41.71,37.41,3.92,19.0,1215.5,10.63,22.58,20.78,5.42,28.64,53.5,47.11,40.53
2010-03-15,30.16,25.93,32.05,41.48,13.33,11.69,10.1,24.17,18.25,30.39,362.1,38.3,12.8,33.98,13.89,22.63,13.96,25.89,31.82,10.24,11.64,6.93,6.92,37.32,27.35,34.28,24.15,11.58,22.39,8.9,3119.01,8.78,11.09,27.7,40.75,21.19,13.37,30.29,34.6,12.99,60.8,8.38,41.56,37.23,3.88,18.92,1191.3,10.47,21.92,20.57,5.33,27.96,53.14,46.89,40.0
2010-03-16,30.37,26.05,32.24,42.68,13.33,11.58,10.05,24.59,18.5,30.25,365.5,38.48,12.85,34.47,14.25,22.46,14.13,26.37,32.5,10.39,11.61,6.93,6.8,37.64,27.98,35.19,23.9,11.58,23.0,8.97,3144.63,8.76,10.84,27.55,41.31,21.37,13.29,30.69,34.84,12.94,60.89,8.27,41.54,37.21,3.9,18.9,1178.65,10.57,21.74,20.58,5.25,28.62,54.43,47.83,39.99
2010-03-17,30.57,26.18,32.3,42.98,13.4,11.32,10.09,24.77,18.72,30.34,371.3,38.69,12.89,34.60,14.79,22.59,14.05,27.0,33.5,10.39,11.62,7.1,6.8,39.55,28.41,35.60,23.8,11.82,22.99,9.02,3154.55,8.73,10.94,27.56,41.92,21.98,13.48,30.4,35.53,13.09,60.31,8.38,41.8,37.48,3.96,18.81,1188.55,10.59,23.09,20.58,5.29,28.94,54.85,48.17,39.95
2010-03-18,30.1,25.9,31.8,42.8,13.48,11.12,10.02,24.49,20.12,30.4,372.2,38.56,12.94,33.95,15.04,22.62,13.8,27.15,33.84,10.35,11.6,7.3,6.8,40.56,28.05,35.12,23.35,11.61,22.6,8.9,3113.22,8.39,10.92,27.5,41.0,22.0,14.0,29.96,35.57,12.94,60.2,8.46,41.8,37.4,3.96,18.73,1203.4,10.62,24.0,20.61,5.26,28.49,54.64,47.93,39.81
2010-03-19,29.94,25.8,31.95,42.66,13.51,11.2,10.05,24.3,20.88,29.9,368.5,38.35,12.91,33.75,15.2,22.44,13.84,27.3,33.75,11.07,11.63,7.66,6.89,41.18,27.99,34.96,23.06,11.66,22.48,8.88,3098.35,8.47,10.89,27.56,40.79,22.01,13.85,30.0,35.5,12.82,59.85,8.5,41.4,37.09,3.95,18.73,1209.45,10.59,25.2,20.61,5.2,28.18,54.1,47.65,39.73
2010-03-22,29.98,25.77,31.6,42.52,13.25,11.28,10.02,24.04,21.24,29.55,371.4,38.05,12.48,33.28,15.5,21.95,13.74,26.8,33.11,10.87,11.64,7.67,7.12,39.24,27.40,34.14,22.6,11.53,22.5,8.86,3107.44,8.18,10.78,27.61,41.15,21.05,13.59,30.06,36.17,12.68,59.15,8.34,40.55,36.36,3.87,18.55,1207.25,10.55,24.0,20.4,5.08,27.70,54.0,47.45,39.7
2010-03-23,29.75,25.75,31.89,44.02,13.33,11.21,10.09,23.97,21.38,29.87,370.8,37.6,12.44,34.50,15.79,22.2,13.64,26.49,32.8,10.85,11.69,7.5,7.12,39.8,27.35,34.40,22.68,11.6,22.18,8.89,3114.88,8.25,10.57,27.39,41.25,20.85,13.84,30.45,36.01,12.65,59.2,8.4,40.62,36.42,3.85,18.69,1209.45,10.52,24.0,20.39,5.05,28.19,56.2,48.95,39.26
2010-03-24,29.72,25.26,31.2,43.54,13.23,11.2,10.17,23.8,21.39,30.03,368.7,37.29,12.23,34.80,15.45,21.9,13.26,26.2,32.44,10.78,11.55,7.5,7.07,39.71,27.24,33.91,22.31,11.63,21.87,8.75,3065.29,8.19,10.52,27.3,41.0,19.99,13.6,30.33,35.88,12.5,59.1,8.26,40.82,36.57,3.83,18.45,1176.45,10.57,24.16,20.24,4.96,28.37,56.19,48.8,38.98
2010-03-25,29.73,25.45,31.6,43.71,13.15,10.94,10.22,23.11,21.54,30.02,364.2,37.4,12.34,35.13,15.4,21.82,13.16,26.03,32.3,10.74,11.62,7.63,6.97,39.29,27.15,33.64,22.85,11.65,21.5,8.78,3089.26,8.15,10.42,25.11,41.06,19.79,13.7,29.55,35.62,11.95,59.15,8.16,40.65,36.43,3.92,18.43,1171.5,10.46,24.19,20.28,4.98,28.80,56.83,49.25,38.49
2010-03-26,29.77,25.5,31.57,42.98,13.04,10.7,9.96,22.55,20.94,29.95,363.0,37.09,12.39,34.97,15.2,21.79,13.12,26.24,32.26,10.71,11.67,7.53,6.98,38.5,27.25,33.63,22.48,11.63,21.02,8.78,3107.44,7.96,10.43,24.99,41.05,19.76,13.55,29.29,36.36,11.65,59.2,8.24,39.75,35.55,4.04,18.38,1168.2,10.3,24.2,20.25,4.95,28.62,56.33,48.55,38.38
2010-03-29,29.9,25.68,32.01,43.94,13.26,10.84,10.08,22.98,20.94,30.09,365.6,37.33,12.48,35.99,14.94,21.29,13.13,26.85,33.24,10.71,11.67,7.35,6.8,39.3,28.52,35.16,22.4,11.67,21.09,8.94,3161.16,7.82,10.68,25.17,40.39,20.14,13.48,30.34,36.5,11.85,59.16,8.25,39.87,35.2,4.07,18.33,1183.6,10.61,24.5,20.23,4.98,30.05,57.28,49.51,38.78
